enrollee_id,city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_nan,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_nan,gender_Female,gender_Male,gender_Other,gender_nan
3776,136,0.897,0,0,4,25,100.0,5,0.13432835820895522,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
15517,103,0.92,1,0,3,25,5000.0,5,0.07462686567164178,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
16343,61,0.913,1,0,3,11,100.0,1,0.04776119402985075,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
16038,159,0.843,0,2,3,3,5000.0,0,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
13798,71,0.884,0,2,3,5,100.0,1,0.43582089552238806,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
11720,28,0.939,0,0,4,19,10000.0,5,0.0626865671641791,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8340,162,0.767,1,0,3,7,50.0,1,0.2686567164179105,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
32362,67,0.855,1,0,4,25,100.0,3,0.09253731343283582,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
18041,133,0.742,1,0,3,7,100.0,1,0.3761194029850747,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15444,136,0.897,1,0,4,25,500.0,1,0.826865671641791,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12780,103,0.92,0,2,3,3,100.0,1,0.2298507462686567,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
19764,21,0.624,1,0,3,2,10000.0,1,0.07761194029850746,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15736,103,0.92,0,0,1,1,100.0,0,0.24477611940298508,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
10494,114,0.926,1,0,4,10,500.0,1,0.08059701492537313,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10644,21,0.624,1,0,4,0,100.0,1,0.07462686567164178,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5562,73,0.754,0,0,1,2,100.0,0,0.30149253731343284,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
10310,103,0.92,1,0,4,15,5000.0,3,0.11343283582089551,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
6995,114,0.926,0,0,2,5,100.0,2,0.7611940298507462,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
21086,103,0.92,1,0,4,14,50000.0,3,0.16119402985074627,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
20396,115,0.789,1,2,5,8,500.0,5,0.029850746268656716,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
20631,21,0.624,1,0,4,1,10000.0,1,0.07462686567164178,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27947,173,0.878,0,0,2,10,100.0,1,0.04776119402985075,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
11722,136,0.897,0,0,4,25,100.0,1,0.026865671641791045,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26258,103,0.92,1,0,3,20,100.0,5,0.05671641791044776,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
21641,100,0.887,1,0,3,13,100.0,5,0.31343283582089554,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
18682,21,0.624,1,0,4,5,100.0,2,0.03283582089552239,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1181,75,0.939,0,2,4,18,50000.0,4,0.03283582089552239,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
23399,57,0.866,1,2,3,6,10.0,0,0.029850746268656716,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29301,16,0.91,1,0,3,25,500.0,5,0.06865671641791045,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
16681,138,0.836,1,0,5,18,100.0,5,0.06567164179104477,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
30274,103,0.92,1,1,3,1,10.0,0,0.4626865671641791,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
22909,136,0.897,1,0,4,17,5000.0,5,0.27164179104477615,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12966,100,0.887,1,0,3,17,100.0,5,0.3104477611940299,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10125,103,0.92,1,0,3,2,500.0,1,0.01791044776119403,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
14531,136,0.897,1,0,4,11,50000.0,5,0.29552238805970155,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5463,21,0.624,1,0,4,8,50000.0,1,0.1044776119402985,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3124,16,0.91,1,2,3,2,10.0,1,0.2686567164179105,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2893,89,0.925,0,2,2,7,100.0,0,0.1373134328358209,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
30478,65,0.802,1,1,3,10,50000.0,1,0.0626865671641791,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24610,21,0.624,1,0,4,5,100.0,1,0.21194029850746268,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
9769,103,0.92,1,0,5,5,100.0,2,0.2417910447761194,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
29531,114,0.926,0,1,3,1,50000.0,1,0.0955223880597015,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
11194,103,0.92,1,0,3,8,500.0,2,0.9343283582089552,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
28621,21,0.624,1,0,3,11,50000.0,1,0.059701492537313425,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
23971,149,0.6890000000000001,0,0,3,3,500.0,1,0.21194029850746268,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
16154,103,0.92,0,2,3,2,100.0,0,0.391044776119403,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7594,71,0.884,0,1,3,15,100.0,1,0.035820895522388055,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
21473,104,0.924,1,2,3,15,10.0,1,0.9582089552238806,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
28469,103,0.92,1,0,3,7,100.0,1,0.2417910447761194,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31417,100,0.887,0,2,2,4,100.0,0,0.22388059701492538,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
19360,103,0.92,1,1,2,8,100.0,2,0.3970149253731344,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
19,23,0.899,1,1,3,5,100.0,5,0.13432835820895522,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
13700,24,0.698,0,2,2,5,500.0,1,0.13432835820895522,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
26447,21,0.624,1,0,3,7,500.0,1,0.14029850746268657,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26573,16,0.91,1,0,3,11,100.0,1,0.2,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4348,160,0.92,1,0,4,7,1000.0,1,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12624,136,0.897,0,2,3,4,100.0,0,0.12238805970149252,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
28359,103,0.92,0,0,4,25,100.0,5,0.020895522388059702,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
23604,103,0.92,0,0,5,25,100.0,5,0.050746268656716415,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11714,100,0.887,0,2,3,6,100.0,0,0.12238805970149252,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
29621,67,0.855,1,1,2,10,100.0,1,0.04477611940298507,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
12458,114,0.926,1,0,4,19,100.0,3,0.18507462686567164,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
24439,97,0.925,0,0,4,25,100.0,5,0.011940298507462687,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
32821,16,0.91,1,0,3,5,5000.0,2,0.08358208955223881,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3178,114,0.926,1,0,4,11,50000.0,5,0.2298507462686567,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
18215,16,0.91,1,0,3,25,50.0,2,0.21791044776119403,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
4254,16,0.91,1,0,3,5,100.0,1,0.07164179104477612,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9906,16,0.91,1,0,4,25,5000.0,3,0.06865671641791045,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24371,103,0.92,0,0,3,19,50000.0,5,0.2537313432835821,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
16322,99,0.915,0,0,3,7,100.0,1,0.12835820895522387,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
7080,102,0.804,1,0,3,14,100.0,2,0.14029850746268657,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
33333,19,0.682,1,0,3,5,100.0,1,0.05671641791044776,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
23625,103,0.92,0,0,2,3,100.0,0,0.0029850746268656717,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3718,103,0.92,1,0,3,25,100.0,2,0.13432835820895522,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
248,28,0.939,1,0,1,10,50000.0,0,0.023880597014925373,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
6705,21,0.624,0,0,1,3,100.0,0,0.03880597014925373,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
5752,16,0.91,1,0,3,7,500.0,1,0.020895522388059702,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7299,138,0.836,0,0,1,1,100.0,0,0.04776119402985075,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
32931,160,0.92,1,0,3,14,100.0,1,0.13432835820895522,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
30541,103,0.92,1,0,3,25,5000.0,5,0.16119402985074627,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24159,160,0.92,0,2,3,7,500.0,1,0.4656716417910448,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
17732,103,0.92,1,0,3,15,500.0,5,0.04477611940298507,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7882,71,0.884,1,0,3,6,1000.0,1,0.1701492537313433,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
13566,21,0.624,1,0,3,2,100.0,2,0.03880597014925373,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
5902,20,0.7959999999999999,1,1,4,4,100.0,1,0.21791044776119403,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5043,162,0.767,1,2,4,18,100.0,1,0.10149253731343283,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
19920,114,0.926,1,0,4,14,5000.0,1,0.11044776119402985,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3629,103,0.92,1,0,3,6,100.0,2,0.19402985074626866,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
24737,13,0.8270000000000001,0,2,2,3,100.0,0,0.06567164179104477,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
16092,103,0.92,1,0,3,25,10.0,2,0.30149253731343284,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
30940,19,0.682,0,0,3,6,100.0,4,0.08955223880597014,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2637,23,0.899,1,2,1,4,500.0,1,0.9223880597014925,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6212,160,0.92,1,0,2,25,500.0,5,0.059701492537313425,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
23274,27,0.848,1,0,2,10,50.0,3,0.22388059701492538,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27057,99,0.915,1,0,3,9,500.0,5,0.3313432835820896,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
16511,145,0.555,1,0,3,4,100.0,0,0.2537313432835821,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10938,136,0.897,0,2,5,14,50.0,1,0.03283582089552239,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
33306,50,0.8959999999999999,0,2,4,10,100.0,4,0.09850746268656717,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
17789,23,0.899,1,0,4,12,500.0,1,0.45074626865671646,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4828,21,0.624,0,0,4,6,1000.0,5,0.408955223880597,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5579,89,0.925,0,0,2,11,100.0,0,0.10149253731343283,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
23283,123,0.738,1,2,3,1,10000.0,1,0.2656716417910448,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
30039,103,0.92,1,0,3,25,100.0,1,0.373134328358209,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12107,114,0.926,1,0,3,10,5000.0,0,0.04477611940298507,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6362,46,0.762,0,0,4,3,1000.0,2,0.011940298507462687,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
10634,83,0.923,1,0,4,25,100.0,5,0.49253731343283585,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
19957,173,0.878,1,0,3,7,50000.0,1,0.2,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2232,136,0.897,1,0,4,14,500.0,1,0.24477611940298508,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3289,105,0.794,1,0,3,3,100.0,1,0.10746268656716418,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
16044,114,0.926,0,0,4,25,50.0,5,0.1373134328358209,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
17317,102,0.804,1,2,3,6,100.0,1,0.30149253731343284,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31993,103,0.92,0,0,3,16,100.0,5,0.10149253731343283,1.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
23287,160,0.92,1,0,3,18,50.0,5,0.45074626865671646,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27056,103,0.92,1,0,3,25,500.0,2,0.14029850746268657,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6508,115,0.789,1,0,3,19,50000.0,5,0.050746268656716415,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11149,103,0.92,0,0,4,9,100.0,1,0.31343283582089554,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4416,24,0.698,1,0,4,11,50000.0,1,0.24477611940298508,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29347,103,0.92,1,0,4,25,100.0,1,0.050746268656716415,1.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
6558,104,0.924,1,0,3,4,100.0,1,0.1701492537313433,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9341,114,0.926,1,0,4,25,100.0,5,0.0626865671641791,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7392,61,0.913,1,0,4,7,500.0,1,0.24776119402985072,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24054,21,0.624,1,2,3,5,100.0,1,0.208955223880597,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
17602,100,0.887,1,0,3,5,100.0,1,0.191044776119403,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
10800,103,0.92,1,0,5,25,500.0,5,0.3791044776119403,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26824,103,0.92,1,0,3,16,1000.0,5,0.25970149253731345,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
16781,16,0.91,1,0,3,25,50.0,1,0.08656716417910447,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21200,103,0.92,1,0,3,25,5000.0,5,0.020895522388059702,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19481,104,0.924,0,0,4,11,500.0,1,0.020895522388059702,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32803,16,0.91,1,1,3,10,50000.0,5,0.04776119402985075,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
24115,67,0.855,1,0,3,25,100.0,2,0.4417910447761194,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
20520,65,0.802,1,0,3,8,100.0,2,0.4029850746268657,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
21489,64,0.6659999999999999,0,2,3,5,100.0,1,0.050746268656716415,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
31803,103,0.92,1,0,4,10,100.0,1,0.3313432835820896,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
13888,100,0.887,1,1,2,3,50.0,1,0.03880597014925373,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
17554,97,0.925,1,0,3,25,500.0,5,0.18507462686567164,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24329,114,0.926,0,1,3,2,10.0,0,0.5462686567164179,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
30137,10,0.895,1,0,3,4,100.0,1,0.36716417910447763,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3899,138,0.836,1,0,4,25,100.0,0,0.05373134328358209,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8394,103,0.92,1,0,3,12,500.0,5,0.13134328358208955,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
173,16,0.91,1,0,3,25,5000.0,5,0.13134328358208955,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
8635,114,0.926,1,0,4,9,100.0,1,0.4447761194029851,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4918,103,0.92,0,2,2,4,100.0,3,0.07761194029850746,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
6370,103,0.92,1,1,3,1,100.0,1,0.34626865671641793,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31008,103,0.92,0,0,2,9,100.0,0,0.05671641791044776,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
22109,21,0.624,1,0,3,9,50.0,0,0.2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
16497,21,0.624,1,0,3,2,50.0,2,0.23582089552238805,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2311,136,0.897,0,2,3,2,100.0,0,0.04776119402985075,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
20065,103,0.92,1,0,4,25,500.0,5,0.2656716417910448,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
18639,21,0.624,1,0,3,3,100.0,1,0.3611940298507463,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
32995,21,0.624,1,2,3,2,50.0,1,0.16417910447761194,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
730,103,0.92,1,0,2,5,500.0,1,0.41492537313432837,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28003,162,0.767,0,2,3,3,100.0,0,0.6597014925373134,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
32954,114,0.926,0,0,3,15,5000.0,5,0.05671641791044776,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
19410,21,0.624,0,0,3,1,5000.0,1,0.8865671641791044,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10289,114,0.926,0,2,2,5,100.0,4,0.3432835820895523,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
21882,138,0.836,1,0,4,11,50000.0,1,0.020895522388059702,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5952,21,0.624,1,0,4,20,50000.0,5,0.1582089552238806,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12001,158,0.7659999999999999,1,0,4,14,500.0,1,0.3313432835820896,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7493,160,0.92,1,0,3,6,100.0,2,0.24776119402985072,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
13247,19,0.682,0,2,3,1,100.0,1,0.8686567164179104,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
12791,103,0.92,1,0,3,17,500.0,1,0.06567164179104477,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
20823,114,0.926,1,0,4,16,500.0,5,0.10746268656716418,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
18459,114,0.926,1,0,3,10,50000.0,2,0.0955223880597015,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
13112,114,0.926,1,0,1,25,100.0,1,0.050746268656716415,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
12549,21,0.624,1,0,3,6,100.0,1,0.20597014925373133,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32864,16,0.91,0,1,3,1,100.0,1,0.2656716417910448,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7542,103,0.92,1,0,4,25,5000.0,5,0.1701492537313433,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
29760,16,0.91,1,1,2,4,10.0,1,0.04477611940298507,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
20334,103,0.92,0,0,1,2,100.0,0,0.050746268656716415,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
27683,136,0.897,1,0,4,19,5000.0,5,0.14029850746268657,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7041,40,0.7759999999999999,1,0,3,0,5000.0,1,0.191044776119403,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
4689,114,0.926,1,0,3,11,5000.0,3,0.06567164179104477,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
8157,103,0.92,0,0,3,15,100.0,5,0.30447761194029854,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
24090,21,0.624,1,0,3,5,5000.0,1,0.0417910447761194,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1957,160,0.92,1,0,3,12,100.0,1,0.191044776119403,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
13408,21,0.624,1,2,3,6,50.0,1,0.07462686567164178,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
6278,160,0.92,1,0,3,25,50000.0,5,0.20298507462686566,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
30300,64,0.6659999999999999,1,0,3,10,500.0,5,0.0955223880597015,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1434,103,0.92,1,0,3,7,50000.0,1,0.15522388059701492,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19056,81,0.73,0,0,3,6,50.0,1,0.2567164179104478,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29137,103,0.92,1,0,3,6,50.0,3,0.1701492537313433,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
9042,26,0.698,1,0,4,11,10.0,2,0.08358208955223881,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7732,23,0.899,0,2,2,6,100.0,1,0.30447761194029854,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
11889,103,0.92,1,0,3,14,100.0,1,0.21194029850746268,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
20526,21,0.624,1,2,3,0,100.0,1,0.08059701492537313,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
33298,44,0.725,0,0,4,25,10.0,5,0.31343283582089554,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
31241,75,0.939,1,0,5,14,100.0,1,0.46865671641791046,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32134,103,0.92,1,0,3,16,100.0,1,0.008955223880597015,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7489,103,0.92,1,0,3,25,100.0,5,0.3223880597014926,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7062,104,0.924,1,0,3,5,50.0,5,0.09850746268656717,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
